HHID,fetch_water_ga,Year,Dry_Ln_2012_2002_10,Demo_group_Detail,IHS_Distance_Water,Ln_2012_2002_Categ,fetch_water
4073000305,0,2009,0,1,1.4788506,3,5
4073000305,0,2010,0,5,0.88137358,4,2
4073000305,0,2010,0,6,0.88137358,4,2
4073000305,2,2010,0,3,0.88137358,4,2
4073000305,0,2011,0,5,1.8184465,5,14
4073000305,6,2011,0,6,1.8184465,5,14
4073000305,4,2011,0,1,1.8184465,5,14
4073000305,4,2011,0,3,1.8184465,5,14
4073000306,14,2009,0,2,0.00999983,4,26
4073000306,0,2009,0,1,0.00999983,4,26
4073000306,0,2009,0,5,0.00999983,4,26
4073000306,6,2009,0,1,0.00999983,4,26
4073000306,0,2009,0,1,0.00999983,4,26
4073000306,6,2009,0,3,0.00999983,4,26
4073000306,0,2010,0,2,0,4,0
4073000306,0,2010,0,1,0,4,0
4073000306,0,2010,0,3,0,4,0
4073000306,0,2010,0,5,0,4,0
4073000306,10,2011,0,3,0.88137358,5,17
4073000306,0,2011,0,6,0.88137358,5,17
4073000306,7,2011,0,1,0.88137358,5,17
4073000306,0,2011,0,5,0.88137358,5,17
4073000306,0,2011,0,2,0.88137358,5,17
4073000307,2,2009,0,5,0.92317003,3,2
4073000307,2,2010,0,6,0,4,5
4073000307,3,2010,0,5,0,4,5
4073000307,4,2011,0,3,1.4436355,5,11
4073000307,7,2011,0,6,1.4436355,5,11
4073000307,0,2011,0,5,1.4436355,5,11
4073000308,0,2009,0,5,0.05996406,3,7
4073000308,0,2009,0,3,0.05996406,3,7
4073000308,0,2009,0,4,0.05996406,3,7
4073000308,0,2009,0,4,0.05996406,3,7
4073000308,0,2009,0,4,0.05996406,3,7
4073000308,0,2009,0,2,0.05996406,3,7
4073000308,7,2009,0,1,0.05996406,3,7
4073000308,0,2009,0,6,0.05996406,3,7
4073000308,0,2010,0,5,0,4,9
4073000308,1,2010,0,2,0,4,9
4073000308,0,2010,0,2,0,4,9
4073000308,0,2010,0,3,0,4,9
4073000308,4,2010,0,4,0,4,9
4073000308,4,2010,0,6,0,4,9
4073000308,0,2010,0,6,0,4,9
4073000308,0,2011,0,6,0,5,28
4073000308,0,2011,0,3,0,5,28
4073000308,7,2011,0,2,0,5,28
4073000308,0,2011,0,4,0,5,28
4073000308,0,2011,0,2,0,5,28
4073000308,0,2011,0,5,0,5,28
4073000308,7,2011,0,6,0,5,28
4073000308,7,2011,0,3,0,5,28
4073000308,7,2011,0,1,0,5,28
4073000309,4,2009,0,4,0.89544523,4,12
4073000309,0,2009,0,3,0.89544523,4,12
4073000309,0,2009,0,1,0.89544523,4,12
4073000309,0,2009,0,1,0.89544523,4,12
4073000309,8,2009,0,6,0.89544523,4,12
4073000309,,2009,0,4,0.89544523,4,12
4073000309,,2009,0,5,0.89544523,4,12
4073000309,0,2010,0,1,0,4,22
4073000309,5,2010,0,1,0,4,22
4073000309,6,2010,0,5,0,4,22
4073000309,5,2010,0,6,0,4,22
4073000309,6,2010,0,4,0,4,22
4073000309,0,2010,0,3,0,4,22
4073000309,7,2011,0,6,0,5,20
4073000309,0,2011,0,1,0,5,20
4073000309,10,2011,0,1,0,5,20
4073000309,0,2011,0,5,0,5,20
4073000309,0,2011,0,4,0,5,20
4073000309,3,2011,0,3,0,5,20
4073000310,15,2009,0,3,0.01999867,3,65
4073000310,15,2009,0,1,0.01999867,3,65
4073000310,0,2009,0,6,0.01999867,3,65
4073000310,0,2009,0,2,0.01999867,3,65
4073000310,20,2009,0,5,0.01999867,3,65
4073000310,15,2009,0,3,0.01999867,3,65
4073000310,7,2011,0,6,0,5,29
4073000310,4,2011,0,3,0,5,29
4073000310,7,2011,0,3,0,5,29
4073000310,0,2011,0,5,0,5,29
4073000310,4,2011,0,2,0,5,29
4073000310,7,2011,0,1,0,5,29
4073000502,0,2009,0,6,1.4436355,2,26
4073000502,12,2009,0,3,1.4436355,2,26
4073000502,0,2009,0,2,1.4436355,2,26
4073000502,14,2009,0,3,1.4436355,2,26
4073000502,0,2009,0,1,1.4436355,2,26
4073000502,0,2009,0,5,1.4436355,2,26
4073000502,0,2010,0,5,1.4436355,4,56
4073000502,0,2010,0,1,1.4436355,4,56
4073000502,14,2010,0,3,1.4436355,4,56
4073000502,14,2010,0,6,1.4436355,4,56
4073000502,14,2010,0,2,1.4436355,4,56
4073000502,0,2010,0,3,1.4436355,4,56
4073000502,14,2010,0,4,1.4436355,4,56
4073000502,0,2011,0,1,1.4436355,4,15
4073000502,0,2011,0,5,1.4436355,4,15
4073000502,5,2011,0,3,1.4436355,4,15
4073000502,0,2011,0,1,1.4436355,4,15
4073000502,4,2011,0,2,1.4436355,4,15
4073000502,6,2011,0,6,1.4436355,4,15
4073000505,4,2009,0,1,0.04997919,2,20
4073000505,2,2009,0,3,0.04997919,2,20
4073000505,7,2009,0,4,0.04997919,2,20
4073000505,0,2009,0,6,0.04997919,2,20
4073000505,7,2009,0,2,0.04997919,2,20
4073000505,0,2009,0,5,0.04997919,2,20
4073000505,0,2010,0,6,0,4,10
4073000505,0,2010,0,1,0,4,10
4073000505,0,2010,0,3,0,4,10
4073000505,6,2010,0,2,0,4,10
4073000505,0,2010,0,5,0,4,10
4073000505,4,2010,0,4,0,4,10
4073000505,0,2011,0,5,1.4436355,4,22
4073000505,5,2011,0,6,1.4436355,4,22
4073000505,4,2011,0,1,1.4436355,4,22
4073000505,6,2011,0,4,1.4436355,4,22
4073000505,2,2011,0,3,1.4436355,4,22
4073000505,5,2011,0,2,1.4436355,4,22
4073000506,0,2009,0,3,0.04997919,3,18
4073000506,0,2009,0,2,0.04997919,3,18
4073000506,0,2009,0,2,0.04997919,3,18
4073000506,4,2009,0,6,0.04997919,3,18
4073000506,5,2009,0,2,0.04997919,3,18
4073000506,4,2009,0,2,0.04997919,3,18
4073000506,0,2009,0,1,0.04997919,3,18
4073000506,5,2009,0,5,0.04997919,3,18
4073000506,0,2009,0,7,0.04997919,3,18
4073000506,0,2009,0,1,0.04997919,3,18
4073000506,0,2010,0,3,0.88137358,4,20
4073000506,5,2010,0,2,0.88137358,4,20
4073000506,0,2010,0,7,0.88137358,4,20
4073000506,6,2010,0,2,0.88137358,4,20
4073000506,5,2010,0,6,0.88137358,4,20
4073000506,0,2010,0,1,0.88137358,4,20
4073000506,0,2010,0,1,0.88137358,4,20
4073000506,4,2010,0,2,0.88137358,4,20
4073000506,0,2011,0,7,0.88137358,4,85
4073000506,12,2011,0,2,0.88137358,4,85
4073000506,18,2011,0,1,0.88137358,4,85
4073000506,12,2011,0,2,0.88137358,4,85
4073000506,12,2011,0,2,0.88137358,4,85
4073000506,7,2011,0,6,0.88137358,4,85
4073000506,12,2011,0,3,0.88137358,4,85
4073000506,12,2011,0,1,0.88137358,4,85
4073000506,0,2011,0,1,0.88137358,4,85
4073000508,0,2009,0,1,0.04997919,2,6
4073000508,2,2009,0,4,0.04997919,2,6
4073000508,1,2009,0,6,0.04997919,2,6
4073000508,1,2009,0,6,0.04997919,2,6
4073000508,1,2009,0,1,0.04997919,2,6
4073000508,0,2009,0,6,0.04997919,2,6
4073000508,1,2009,0,5,0.04997919,2,6
4073000508,7,2010,0,6,0.88137358,4,14
4073000508,0,2010,0,6,0.88137358,4,14
4073000508,0,2010,0,1,0.88137358,4,14
4073000508,0,2010,0,5,0.88137358,4,14
4073000508,0,2010,0,7,0.88137358,4,14
4073000508,7,2010,0,2,0.88137358,4,14
4073000509,5,2009,0,4,0.04997919,3,20
4073000509,0,2009,0,3,0.04997919,3,20
4073000509,0,2009,0,1,0.04997919,3,20
4073000509,0,2009,0,5,0.04997919,3,20
4073000509,5,2009,0,5,0.04997919,3,20
4073000509,5,2009,0,5,0.04997919,3,20
4073000509,,2009,0,4,0.04997919,3,20
4073000509,5,2009,0,6,0.04997919,3,20
4073000509,0,2010,0,4,0,4,7
4073000509,4,2010,0,4,0,4,7
4073000509,0,2010,0,5,0,4,7
4073000509,3,2010,0,3,0,4,7
4073000509,0,2010,0,6,0,4,7
4073000509,0,2010,0,1,0,4,7
4073000509,0,2010,0,5,0,4,7
4073000509,0,2011,0,1,0,4,20
4073000509,3,2011,0,4,0,4,20
4073000509,0,2011,0,3,0,4,20
4073000509,6,2011,0,6,0,4,20
4073000509,1,2011,0,4,0,4,20
4073000509,7,2011,0,5,0,4,20
4073000509,,2011,0,5,0,4,20
4073000509,3,2011,0,1,0,4,20
4073000510,0,2009,0,3,0.92317003,2,7
4073000510,3,2009,0,6,0.92317003,2,7
4073000510,1,2009,0,1,0.92317003,2,7
4073000510,0,2009,0,2,0.92317003,2,7
4073000510,1,2009,0,2,0.92317003,2,7
4073000510,1,2009,0,1,0.92317003,2,7
4073000510,0,2009,0,5,0.92317003,2,7
4073000510,1,2009,0,1,0.92317003,2,7
4073000510,4,2010,0,1,0.88137358,4,41
4073000510,2,2010,0,1,0.88137358,4,41
4073000510,5,2010,0,4,0.88137358,4,41
4073000510,0,2010,0,5,0.88137358,4,41
4073000510,7,2010,0,6,0.88137358,4,41
4073000510,7,2010,0,2,0.88137358,4,41
4073000510,7,2010,0,2,0.88137358,4,41
4073000510,5,2010,0,1,0.88137358,4,41
4073000510,4,2010,0,1,0.88137358,4,41
4073000510,10,2011,0,6,0.88137358,4,31
4073000510,0,2011,0,1,0.88137358,4,31
4073000510,0,2011,0,1,0.88137358,4,31
4073000510,7,2011,0,5,0.88137358,4,31
4073000510,0,2011,0,1,0.88137358,4,31
4073000510,7,2011,0,4,0.88137358,4,31
4073000510,0,2011,0,1,0.88137358,4,31
4073000510,0,2011,0,5,0.88137358,4,31
4073000510,7,2011,0,2,0.88137358,4,31
4073000701,0,2009,0,5,0.01999867,3,1
4073000701,1,2009,0,6,0.01999867,3,1
4073000701,12,2011,0,1,0,5,32
4073000701,0,2011,0,5,0,5,32
4073000701,8,2011,0,6,0,5,32
4073000701,12,2011,0,1,0,5,32
4073000707,0,2009,0,6,0.03998934,3,0
4073000707,0,2009,0,5,0.03998934,3,0
4073000707,0,2009,0,3,0.03998934,3,0
4073000707,14,2010,0,3,0,3,20
4073000707,6,2010,0,6,0,3,20
4073000707,6,2011,0,3,0,5,8
4073000707,2,2011,0,6,0,5,8
4073000709,0,2009,0,5,0,3,24
4073000709,24,2009,0,6,0,3,24
4073000709,0,2011,0,6,0.88137358,4,0
4073000710,21,2009,0,3,0.92317003,3,147
4073000710,0,2009,0,3,0.92317003,3,147
4073000710,0,2009,0,6,0.92317003,3,147
4073000710,0,2009,0,5,0.92317003,3,147
4073000710,21,2009,0,3,0.92317003,3,147
4073000710,0,2009,0,1,0.92317003,3,147
4073000710,21,2009,0,3,0.92317003,3,147
4073000710,21,2009,0,2,0.92317003,3,147
4073000710,21,2009,0,2,0.92317003,3,147
4073000710,0,2009,0,6,0.92317003,3,147
4073000710,21,2009,0,1,0.92317003,3,147
4073000710,21,2009,0,2,0.92317003,3,147
4073000710,0,2010,0,1,1.4436355,4,30
4073000710,6,2010,0,2,1.4436355,4,30
4073000710,6,2010,0,6,1.4436355,4,30
4073000710,6,2010,0,2,1.4436355,4,30
4073000710,0,2010,0,3,1.4436355,4,30
4073000710,0,2010,0,4,1.4436355,4,30
4073000710,0,2010,0,3,1.4436355,4,30
4073000710,0,2010,0,5,1.4436355,4,30
4073000710,0,2010,0,3,1.4436355,4,30
4073000710,0,2010,0,3,1.4436355,4,30
4073000710,0,2010,0,1,1.4436355,4,30
4073000710,,2010,0,1,1.4436355,4,30
4073000710,6,2010,0,5,1.4436355,4,30
4073000710,6,2010,0,6,1.4436355,4,30
4073000710,0,2011,0,3,0.88137358,4,21
4073000710,7,2011,0,3,0.88137358,4,21
4073000710,0,2011,0,5,0.88137358,4,21
4073000710,7,2011,0,4,0.88137358,4,21
4073000710,0,2011,0,5,0.88137358,4,21
4073000710,7,2011,0,2,0.88137358,4,21
4073000710,0,2011,0,2,0.88137358,4,21
4073000710,0,2011,0,6,0.88137358,4,21
4073000711,7,2009,0,6,0.04997919,3,7
4073000711,0,2009,0,5,0.04997919,3,7
4073000711,0,2010,0,1,0,3,7
4073000711,0,2010,0,5,0,3,7
4073000711,3,2010,0,6,0,3,7
4073000711,4,2010,0,2,0,3,7
4073000711,4,2011,0,2,0.88137358,4,7
4073000711,0,2011,0,1,0.88137358,4,7
4073000711,3,2011,0,6,0.88137358,4,7
4073000711,0,2011,0,5,0.88137358,4,7
4073000902,1,2009,0,1,0.01999867,2,6
4073000902,3,2009,0,6,0.01999867,2,6
4073000902,1,2009,0,3,0.01999867,2,6
4073000902,1,2009,0,5,0.01999867,2,6
4073000902,7,2010,0,3,0,3,29
4073000902,7,2010,0,1,0,3,29
4073000902,7,2010,0,6,0,3,29
4073000902,4,2010,0,3,0,3,29
4073000902,4,2010,0,5,0,3,29
4073000902,3,2011,0,3,0,4,16
4073000902,4,2011,0,6,0,4,16
4073000902,3,2011,0,3,0,4,16
4073000902,3,2011,0,3,0,4,16
4073000902,0,2011,0,5,0,4,16
4073000902,3,2011,0,1,0,4,16
4073000903,1,2009,0,5,0.92317003,2,1
4073000903,0,2011,0,5,0.88137358,4,6
4073000903,6,2011,0,6,0.88137358,4,6
4073000904,0,2009,0,6,5.3471303,2,23
4073000904,1,2009,0,3,5.3471303,2,23
4073000904,6,2009,0,3,5.3471303,2,23
4073000904,6,2009,0,1,5.3471303,2,23
4073000904,6,2009,0,1,5.3471303,2,23
4073000904,4,2009,0,5,5.3471303,2,23
4073000904,1,2011,0,3,1.4436355,4,15
4073000904,6,2011,0,6,1.4436355,4,15
4073000904,4,2011,0,4,1.4436355,4,15
4073000904,2,2011,0,1,1.4436355,4,15
4073000904,0,2011,0,5,1.4436355,4,15
4073000904,2,2011,0,1,1.4436355,4,15
4073000907,0,2009,0,6,1.4436355,3,13
4073000907,6,2009,0,2,1.4436355,3,13
4073000907,0,2009,0,1,1.4436355,3,13
4073000907,0,2009,0,5,1.4436355,3,13
4073000907,0,2009,0,7,1.4436355,3,13
4073000907,0,2009,0,1,1.4436355,3,13
4073000907,4,2009,0,1,1.4436355,3,13
4073000907,,2009,0,5,1.4436355,3,13
4073000907,3,2009,0,1,1.4436355,3,13
4073000907,0,2010,0,7,0.88137358,4,24
4073000907,3,2010,0,1,0.88137358,4,24
4073000907,5,2010,0,6,0.88137358,4,24
4073000907,5,2010,0,2,0.88137358,4,24
4073000907,3,2010,0,1,0.88137358,4,24
4073000907,4,2010,0,1,0.88137358,4,24
4073000907,4,2010,0,2,0.88137358,4,24
4073000907,8,2011,0,2,0,4,25
4073000907,4,2011,0,6,0,4,25
4073000907,4,2011,0,1,0,4,25
4073000907,0,2011,0,7,0,4,25
4073000907,0,2011,0,1,0,4,25
4073000907,9,2011,0,2,0,4,25
4073000907,0,2011,0,3,0,4,25
4073000908,0,2009,0,7,0.01999867,2,14
4073000908,14,2009,0,5,0.01999867,2,14
4073000908,7,2010,0,5,0,3,7
4073000908,0,2010,0,7,0,3,7
4073000908,0,2011,0,7,0.88137358,4,7
4073000908,7,2011,0,5,0.88137358,4,7
4073000909,0,2009,0,5,0.9162907,2,63
4073000909,0,2009,0,6,0.9162907,2,63
4073000909,21,2009,0,3,0.9162907,2,63
4073000909,0,2009,0,1,0.9162907,2,63
4073000909,21,2009,0,2,0.9162907,2,63
4073000909,21,2009,0,2,0.9162907,2,63
4073000909,0,2010,0,3,1.4436355,3,30
4073000909,3,2010,0,2,1.4436355,3,30
4073000909,0,2010,0,5,1.4436355,3,30
4073000909,21,2010,0,6,1.4436355,3,30
4073000909,0,2010,0,2,1.4436355,3,30
4073000909,6,2010,0,1,1.4436355,3,30
4073000909,0,2011,0,6,0,4,29
4073000909,1,2011,0,5,0,4,29
4073000909,7,2011,0,2,0,4,29
4073000909,7,2011,0,3,0,4,29
4073000909,7,2011,0,2,0,4,29
4073000909,7,2011,0,1,0,4,29
4073000910,10,2009,0,1,1.4436355,3,43
4073000910,10,2009,0,3,1.4436355,3,43
4073000910,7,2009,0,5,1.4436355,3,43
4073000910,6,2009,0,6,1.4436355,3,43
4073000910,10,2009,0,1,1.4436355,3,43
4073000910,2,2011,0,5,2.0947125,4,61
4073000910,14,2011,0,2,2.0947125,4,61
4073000910,14,2011,0,1,2.0947125,4,61
4073000910,14,2011,0,1,2.0947125,4,61
4073000910,0,2011,0,1,2.0947125,4,61
4073000910,9,2011,0,6,2.0947125,4,61
4073000910,8,2011,0,3,2.0947125,4,61
4083000201,4,2009,1,6,0.48121181,1,4
4083000201,3.5,2010,0,6,0,5,3.5
4083000202,0,2009,0,6,0.73266828,4,14
4083000202,7,2009,0,1,0.73266828,4,14
4083000202,0,2009,0,1,0.73266828,4,14
4083000202,7,2009,0,3,0.73266828,4,14
4083000202,0,2009,0,7,0.73266828,4,14
4083000202,0,2009,0,3,0.73266828,4,14
4083000202,0,2010,0,6,0.88137358,3,8
4083000202,4,2010,0,1,0.88137358,3,8
4083000202,0,2010,0,3,0.88137358,3,8
4083000202,0,2010,0,7,0.88137358,3,8
4083000202,2,2010,0,3,0.88137358,3,8
4083000202,2,2010,0,1,0.88137358,3,8
4083000202,2,2011,0,6,1.8184465,4,19
4083000202,0,2011,0,7,1.8184465,4,19
4083000202,6,2011,0,4,1.8184465,4,19
4083000202,2,2011,0,1,1.8184465,4,19
4083000202,4,2011,0,3,1.8184465,4,19
4083000202,5,2011,0,1,1.8184465,4,19
4083000204,0,2009,0,1,0,4,7
4083000204,0,2009,0,5,0,4,7
4083000204,2,2009,0,2,0,4,7
4083000204,1,2009,0,4,0,4,7
4083000204,0,2009,0,6,0,4,7
4083000204,3,2009,0,2,0,4,7
4083000204,1,2009,0,3,0,4,7
4083000204,0,2010,0,2,0.88137358,3,20
4083000204,6,2010,0,3,0.88137358,3,20
4083000204,0,2010,0,5,0.88137358,3,20
4083000204,4,2010,0,1,0.88137358,3,20
4083000204,0,2010,0,6,0.88137358,3,20
4083000204,7,2010,0,4,0.88137358,3,20
4083000204,3,2010,0,2,0.88137358,3,20
4083000204,0,2011,0,5,0,4,11
4083000204,2,2011,0,1,0,4,11
4083000204,3,2011,0,6,0,4,11
4083000204,1,2011,0,5,0,4,11
4083000204,2,2011,0,4,0,4,11
4083000204,1,2011,0,2,0,4,11
4083000204,2,2011,0,4,0,4,11
4083000205,0,2009,0,6,0.88137358,4,9
4083000205,0,2009,0,6,0.88137358,4,9
4083000205,3,2009,0,1,0.88137358,4,9
4083000205,0,2009,0,6,0.88137358,4,9
4083000205,3,2009,0,3,0.88137358,4,9
4083000205,0,2009,0,5,0.88137358,4,9
4083000205,3,2009,0,6,0.88137358,4,9
4083000205,0,2010,0,7,1.4436355,3,11
4083000205,4,2010,0,6,1.4436355,3,11
4083000205,0,2010,0,6,1.4436355,3,11
4083000205,1,2010,0,3,1.4436355,3,11
4083000205,4,2010,0,6,1.4436355,3,11
4083000205,2,2010,0,1,1.4436355,3,11
4083000205,0,2010,0,6,1.4436355,3,11
4083000205,0,2011,0,6,0.88137358,4,10
4083000205,5,2011,0,3,0.88137358,4,10
4083000205,0,2011,0,7,0.88137358,4,10
4083000205,0,2011,0,1,0.88137358,4,10
4083000205,0,2011,0,6,0.88137358,4,10
4083000205,0,2011,0,7,0.88137358,4,10
4083000205,5,2011,0,2,0.88137358,4,10
4083000205,0,2011,0,6,0.88137358,4,10
4083000206,0,2009,0,1,1.4436355,4,11
4083000206,4,2009,0,4,1.4436355,4,11
4083000206,5,2009,0,6,1.4436355,4,11
4083000206,0,2009,0,7,1.4436355,4,11
4083000206,0,2009,0,2,1.4436355,4,11
4083000206,2,2009,0,7,1.4436355,4,11
4083000206,0,2011,0,4,0.88137358,4,10
4083000206,2,2011,0,5,0.88137358,4,10
4083000206,2,2011,0,7,0.88137358,4,10
4083000206,0,2011,0,1,0.88137358,4,10
4083000206,0,2011,0,2,0.88137358,4,10
4083000206,2,2011,0,6,0.88137358,4,10
4083000206,2,2011,0,3,0.88137358,4,10
4083000206,2,2011,0,7,0.88137358,4,10
4083000208,3,2009,1,5,1.8184465,1,14
4083000208,2,2009,1,6,1.8184465,1,14
4083000208,1,2009,1,3,1.8184465,1,14
4083000208,4,2009,1,1,1.8184465,1,14
4083000208,4,2009,1,3,1.8184465,1,14
4083000208,0,2010,0,5,0.88137358,5,16
4083000208,1,2010,0,3,0.88137358,5,16
4083000208,0,2010,0,6,0.88137358,5,16
4083000208,7,2010,0,3,0.88137358,5,16
4083000208,7,2010,0,1,0.88137358,5,16
4083000208,1,2010,0,3,0.88137358,5,16
4083000208,2,2011,0,3,0.88137358,4,11
4083000208,1,2011,0,1,0.88137358,4,11
4083000208,2,2011,0,5,0.88137358,4,11
4083000208,2,2011,0,6,0.88137358,4,11
4083000208,2,2011,0,3,0.88137358,4,11
4083000208,2,2011,0,4,0.88137358,4,11
4083000209,5,2009,1,6,0.88137358,1,6
4083000209,0,2009,1,1,0.88137358,1,6
4083000209,1,2009,1,5,0.88137358,1,6
4083000209,,2010,0,1,0,5,0
4083000209,,2010,0,6,0,5,0
4083000209,,2010,0,5,0,5,0
4083000209,2,2011,0,1,0,4,6
4083000209,0,2011,0,5,0,4,6
4083000209,2,2011,0,1,0,4,6
4083000209,2,2011,0,6,0,4,6
4083000210,0,2009,1,6,0.48121181,1,6
4083000210,3,2009,1,4,0.48121181,1,6
4083000210,3,2009,1,5,0.48121181,1,6
4083000210,0,2009,1,7,0.48121181,1,6
4083000210,0,2010,0,6,0,5,4
4083000210,2,2010,0,2,0,5,4
4083000210,2,2010,0,5,0,5,4
4083000210,0,2010,0,7,0,5,4
4083000210,0,2011,0,7,0,4,2
4083000210,2,2011,0,6,0,4,2
4083000210,0,2011,0,4,0,4,2
4083000211,0,2009,0,1,0.88137358,4,16
4083000211,16,2009,0,6,0.88137358,4,16
4083000211,0,2009,0,5,0.88137358,4,16
4083000211,0,2010,0,6,0.88137358,3,12
4083000211,0,2010,0,5,0.88137358,3,12
4083000211,6,2010,0,1,0.88137358,3,12
4083000211,6,2010,0,3,0.88137358,3,12
4083000211,6,2011,0,1,1.4436355,4,8
4083000211,0,2011,0,3,1.4436355,4,8
4083000211,0,2011,0,5,1.4436355,4,8
4083000211,2,2011,0,6,1.4436355,4,8
4083000401,0,2009,0,5,0,3,6
4083000401,3,2009,0,1,0,3,6
4083000401,2,2009,0,3,0,3,6
4083000401,1,2009,0,6,0,3,6
4083000401,0,2009,0,2,0,3,6
4083000401,3,2010,0,2,0.88137358,3,13
4083000401,2,2010,0,6,0.88137358,3,13
4083000401,8,2010,0,3,0.88137358,3,13
4083000401,0,2010,0,5,0.88137358,3,13
4083000401,5,2011,0,6,0.88137358,4,9
4083000401,4,2011,0,3,0.88137358,4,9
4083000401,0,2011,0,5,0.88137358,4,9
4083000402,5,2009,0,6,0,3,5
4083000402,0,2009,0,6,0,3,5
4083000402,0,2009,0,2,0,3,5
4083000402,2,2010,0,6,0,3,4
4083000402,0,2010,0,5,0,3,4
4083000402,2,2010,0,6,0,3,4
4083000402,2,2011,0,6,0.88137358,4,7
4083000402,2,2011,0,5,0.88137358,4,7
4083000402,3,2011,0,6,0.88137358,4,7
4083000403,0,2009,0,5,0,3,5
4083000403,5,2009,0,4,0,3,5
4083000403,0,2009,0,7,0,3,5
4083000403,1,2010,0,6,0,3,4
4083000403,1,2010,0,2,0,3,4
4083000403,0,2010,0,7,0,3,4
4083000403,2,2010,0,4,0,3,4
4083000403,8,2011,0,2,0,4,18
4083000403,2,2011,0,4,0,4,18
4083000403,2,2011,0,7,0,4,18
4083000403,6,2011,0,6,0,4,18
4083000405,0,2009,0,6,0.19869012,3,8
4083000405,2,2009,0,4,0.19869012,3,8
4083000405,2,2009,0,6,0.19869012,3,8
4083000405,2,2009,0,2,0.19869012,3,8
4083000405,2,2009,0,4,0.19869012,3,8
4083000405,0,2009,0,5,0.19869012,3,8
4083000405,0,2010,0,4,0,3,8
4083000405,4,2010,0,5,0,3,8
4083000405,0,2010,0,5,0,3,8
4083000405,0,2010,0,4,0,3,8
4083000405,0,2010,0,6,0,3,8
4083000405,4,2010,0,6,0,3,8
4083000405,0,2011,0,5,0,4,12
4083000405,6,2011,0,4,0,4,12
4083000405,3,2011,0,6,0,4,12
4083000405,3,2011,0,6,0,4,12
4083000406,1,2009,0,3,0.09983408,3,2
4083000406,1,2009,0,6,0.09983408,3,2
4083000406,0,2009,0,5,0.09983408,3,2
4083000406,6,2010,0,3,0,3,11
4083000406,3,2010,0,1,0,3,11
4083000406,2,2010,0,5,0,3,11
4083000406,0,2010,0,6,0,3,11
4083000406,3,2011,0,1,0,4,10
4083000406,3,2011,0,3,0,4,10
4083000406,0,2011,0,5,0,4,10
4083000406,4,2011,0,6,0,4,10
4083000407,3,2009,0,1,0.48121181,4,6
4083000407,3,2009,0,6,0.48121181,4,6
4083000407,2,2010,0,2,0,5,4
4083000407,2,2010,0,6,0,5,4
4083000407,2,2011,0,2,0,3,4
4083000407,2,2011,0,6,0,3,4
4083000408,4,2009,0,2,0.04997919,4,8
4083000408,0,2009,0,5,0.04997919,4,8
4083000408,4,2009,0,1,0.04997919,4,8
4083000408,0,2009,0,6,0.04997919,4,8
4083000408,0,2009,0,6,0.04997919,4,8
4083000408,0,2009,0,4,0.04997919,4,8
4083000408,2,2010,0,2,0,5,8
4083000408,0,2010,0,6,0,5,8
4083000408,2,2010,0,6,0,5,8
4083000408,0,2010,0,5,0,5,8
4083000408,2,2010,0,2,0,5,8
4083000408,2,2010,0,4,0,5,8
4083000408,4,2011,0,2,0.88137358,3,12
4083000408,0,2011,0,5,0.88137358,3,12
4083000408,2,2011,0,4,0.88137358,3,12
4083000408,2,2011,0,6,0.88137358,3,12
4083000408,1,2011,0,1,0.88137358,3,12
4083000408,0,2011,0,6,0.88137358,3,12
4083000408,0,2011,0,5,0.88137358,3,12
4083000408,3,2011,0,2,0.88137358,3,12
4083000409,2,2009,0,4,0.88137358,4,9
4083000409,2,2009,0,6,0.88137358,4,9
4083000409,1,2009,0,1,0.88137358,4,9
4083000409,0,2009,0,7,0.88137358,4,9
4083000409,4,2009,0,2,0.88137358,4,9
4083000409,0,2010,0,2,0,5,4
4083000409,2,2010,0,1,0,5,4
4083000409,2,2010,0,6,0,5,4
4083000409,0,2010,0,7,0,5,4
4083000409,2,2011,0,7,0,3,7
4083000409,0,2011,0,4,0,3,7
4083000409,3,2011,0,2,0,3,7
4083000409,2,2011,0,6,0,3,7
4083000409,0,2011,0,2,0,3,7
4083000410,0,2009,0,2,0.88137358,4,6
4083000410,6,2009,0,4,0.88137358,4,6
4083000410,0,2009,0,7,0.88137358,4,6
4083000410,0,2009,0,7,0.88137358,4,6
4083000410,1,2010,0,7,0,5,3
4083000410,0,2010,0,7,0,5,3
4083000410,2,2010,0,4,0,5,3
4083000410,0,2011,0,7,0.88137358,3,8
4083000410,4,2011,0,4,0.88137358,3,8
4083000410,4,2011,0,7,0.88137358,3,8
4093000505,0,2009,1,3,0.88137358,1,1
4093000505,0,2009,1,6,0.88137358,1,1
4093000505,1,2009,1,5,0.88137358,1,1
4093000505,0,2010,0,6,0,5,21
4093000505,0,2010,0,5,0,5,21
4093000505,7,2010,0,3,0,5,21
4093000505,7,2010,0,4,0,5,21
4093000505,7,2010,0,3,0,5,21
4093000505,0,2011,0,3,0,4,14
4093000505,0,2011,0,5,0,4,14
4093000505,7,2011,0,3,0,4,14
4093000505,7,2011,0,4,0,4,14
4093000505,0,2011,0,6,0,4,14
4093000507,0,2009,1,2,0.0299955,1,7
4093000507,0,2009,1,3,0.0299955,1,7
4093000507,0,2009,1,5,0.0299955,1,7
4093000507,0,2009,1,2,0.0299955,1,7
4093000507,7,2009,1,6,0.0299955,1,7
4093000507,0,2009,1,1,0.0299955,1,7
4093000507,0,2009,1,2,0.0299955,1,7
